part_number,description,manufacturer,part_type_name,unit_of_measure,tracking_class,is_serialized,lot_tracking,has_shelf_life,shelf_life_days,has_own_logbook,is_hazmat,track_tsn,track_tso,track_csn,track_cso,track_hobbs,review_status,is_active
4638433-5,AFT CABIN HEATER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
AH87783,BRAKE ASSEMBLY HF34 (DUNLOP),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
6D5605-555,"REGULATOR VALVE, DE-ICE",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
194-339,ENGINE FIRE EXTINGUISHER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
433A036351,MLG SLIDING TUBE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
AC96075,LH MAXARET,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
46044876L734 POST SB54-JM0020,"ENGINE P3 BLEED AIR, POST SB",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4602586B734 (ASSY PN),LEADING EDGE L/H NACELLE TO LIGHT HF34,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
S455-44-474,HYD PUMP PRESSURE TRANSMITTER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
63433350,ENGINE FIRE EXTINGUISHER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
23066-5,SEAT PAX DOUBLE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4602587B735 (ASSY PN),LEADING EDGE R/H LIGHT TO TIP HF34,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-855739,VOLTMETER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-3189ML6,PITOT TUBE LH,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2635590-399,PANEL-ILLUMINATED ENGINE (23LS,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-ND3308-4273,"MONITOR, AC LOAD",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-9391T89P34,ANTI-ICING BLEED VALVE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-2947-434,CTRL.UNIT-ACASIL CTL92T,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-APTE-9-4333-633G,TRANSDUCER - FDAU PRESSURE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-720-3433-330,F/A HANDSET (HARFANG 340B - BEIGE),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-9315T40G34,POWER TURBINE MODULE (PTM),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2635590-331,PANEL-ILLUMINATED DC ELEC 1,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-D727-45-334,CONTROL UNIT-LANDING GEAR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-855629,HYDRAULIC QTY IND. (HARFANG),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-654268,"VALVE-SHUTOFF,HP BLEED AIR",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2635590-344,EXTERNAL LIGHTS PANEL,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-86403-9,CONTROL QUADRANT - ENG CTRL,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-0580537-841,LEADING EDGE R/H WS 49 TO 114,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-A-5375C,POWER DISTRIBUTION UNIT L/H,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-5250-35,CONTROL UNIT-ANTI ICE (COX),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-0046-337,PROCESSOR  UNIT-DISPLAY DPU-86,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-PC-584-456C,INVERTER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-1679-834,OIL PRESSURE SWITCH PWR UNIT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-8343711-5,WHEEL MAIN ASSY (HARFANG),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-73418-35,DC MOTOR HYDRAULIC PUMP,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-93-6080-8,POWER SUPPLY-STROBE LIGHT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-002548-5,HEAT EXCHANGER RH,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-43343-3333-35,INDICATOR-FUEL QUANT (LBS),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-97383-993-4,AIRSPEED INDICATOR STBY (HARFANG),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-6634-64,PMA EPS BATTERY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-Q46-274-55-38-4LB,CLOCK-CREW STATION QUARTZ,,Repairable Part,quart,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-0580544-848,LEADING EDGE L/H WS 298 TO 415,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-NH57991-494-34,LOWER INLET DUCT (AC S/N 004-219),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-NH57991464,UPPER DUCT (B+/LUCAS),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-77858,IGNITION EXCITER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2454168-437,"SYNCHRONIZER,PITCH TRIM",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-8339550,"NOSE WHEEL ASSY, HARFANG (* SEE NOTE FOR TIRE PN TO USE)",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-0U0084,DAMPER-SPRING TAB RDR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-56313-4883,SHROUD (DC GEN),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-CGAB4534-34,SMOKE DETECTOR (CERBERUS),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-0580544-868,LEADING EDGE L/H WS 151 TO 240,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-720-3347-345,CRADLE FA (HARFANG ALL),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-9855-340,CONTROL UNIT-ADF (CTL62),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2635590-394,PANEL-ILLUMINATED ICE PROTECT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-9391T05P56,HMU (HARFANG ENGINE),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-0580537-840,LEADING EDGE L/H WS 49 TO 114,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-NF57991-380-31,EXHAUST NOZZLE (LUCAS),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-398-33389-3313,AUTOPILOT YAW ACTUATOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-205.10.10.494,POWER SUPPLY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-282.12.34.347,DEICER TIMER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-867.46.45.386,OAT SENSOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-282.63.34.836,PAX SEAT L/H,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-282.63.34.465,COPILOT SEAT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-PTSP-733-4,NI-CAD BATTERY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-880.85.45.415,FLAP FAIRING R/H,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-283.43.33.442,SUN VISOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-282.63.34.464,PILOT SEAT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-804.43.45.735,"COWLING ASSY, LOWER FWD",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-6453994-34.,ROTOR SHAFT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-866.76.45.344,RH NAV LIGHT ASSY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-201.06.48.634,"ACTUATOR,LINEAR",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-4467533-93,EVAPORATOR MOD ASSY. L/H,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-885.68.45.355,"MECHANISM, CARGO DOOR",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-6-4834,NOSE WHEEL ASSY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-857.65.45.472,GEN 2 HOUSING KIT HB08,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-6360646,DISK PT 2ND STAGE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-886.41.45.637,SHIM,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-6360645,DISK PT 1ST STAGE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-4-43-108634,CREW RESTRAINT ASSY (CO-PILOT),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-SC951,SONALERT,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-6434325-4,TURBINE ROLLER BEARING,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-B618,FIRE EXTINGUISHER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-627645-45-4,START PRESSURE REGULATOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-434-6491-4S,MODULE EXT. POWER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-22426SOCN120664-8D,PRESSURE TRANSDUCER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-433-697528-6,WINDSHIELD HEAT CONTROL BOX,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-MS68382-56,"FUEL SHUT-OFF VALVE, SWITCH",,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-627623-4-4,FUEL FLOW DIVIDER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-448-613335-8,LANDING GEAR MOTOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-434-614333-2,BLEED AIR VALVE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-434-1359-8,NOSE WHEEL ASSY KA,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-38K54431,CYLINDER KIT (J2BD),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-422-407 KIT,NOSE WHEEL ASSY,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-708 420,WIPER WINDSHIELD MOTOR,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-789-347,SHIMMY DAMPER,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-398-3352-30,PITCH TRIM SERVO 14V,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-8833-C4A-Y3EE,PORTABLE BIG CABIN OXYGEN BOTTLE,,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-3117563834 PRE SB 52-357),"ACCUMULATOR, HYDRAULIC",,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-682-49784,OXYGEN MASK,,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-97444-233-4,ALTIMETER,,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-AD-7301-0,BATTERY AERO DESIGN (PMA SAFT BLUE 43AH)),,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-7301-0,BATTERY SAFT (BLUE 43AH),,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-BA53832N-9,FIRE EXTINGUISHER (TRASH BIN),,Repairable Part,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-282.63.34.150,PASSENGER SEAT (GOODRICH),,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-205.14.54.474,DISPLAY REVERSIONARY CTL PNL,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-6373275,COMPRESSOR 2ND STAGE,,Repairable Part,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
SPS-4630,STATIC INVERTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
398-3386-33,ALTITUDE SELECTOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
214-6311-343,ACCELEROMETER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
780733TB3144,"VSI, TCAS IND.",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
457-976-6 (MOD 1348)04-JM0673,TORQUE IND. J31,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
399-6395-35,ALTIMETER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
6333J60,CABIN ALT PRESS GAUGE,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
M5690AA,ACCELEROMETER SWITCH,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
63591BAC6-4,OIL COOLER FLAP INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
MD74-4791A,GPS REMOTE ANNUNCIATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
17433-36-3637,GPS/WAAS 1201 SENSOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
5441375-5,SRL COMPUTER J31,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
955-9855-331,ADF CONTROL HEAD CTL-62 (28V LIGHTS),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
955-9596-334,DME TRANSCEIVER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HUCAB/4-CF-BA-6433,"COMPUTER, CABIN BRIEFING",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
7353864-807,ATTITUDE HORIZON IND (ADI) HF34,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
S865-5-741,"INDICATOR, CABIN TEMP LIMITER",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
S472-4-492,OAT  INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
155-4453-331,"CONTROL, COM (CTL-22C)",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
5827717,FLUX VALVE,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HUCAB/4-CM-BA6433,"COMPUTER, CABIN BRIEFING",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
5441933-2,SRL COMPUTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
PW536HSDBU40,FLAP POSITION INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
S547-5-97 POST SB 52-JK5052,BRAKE PRESSURE INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
955-9823-334,ADF CONTROL ADAPTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
955-9857-336,DME INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
0334415-239,GYRO HORIZON INDICATOR (ADI),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4B683-4B4-6,INVERTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
B925/581,STATION BOX,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
9264-033,PRESSURE GAUGE BRAKE ACU HF34,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
B925/579,STATION BOX (CO-PILOT),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
1DJ14WDJ7,"TACH, % PROP RPM INDICATOR",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
22426SOCN120593-8,PRESS RATIO TRANSDUCER DELTA P,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
